run,type,module,name,attrname,attrvalue,value
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess.pendingQueue,bufferModule,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess.inProgressFrames,typename,,,"""inet.linklayer.ieee80211.mac.queue.InProgressFrames"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess.inProgressFrames,displayStringTextFormat,,,"""{numInProgress} packets"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess.inProgressFrames,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess.inProgressFrames,pendingQueueModule,,,"""^.pendingQueue"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess.inProgressFrames,originatorMacDataServiceModule,,,"""^.^.originatorMacDataService"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess.inProgressFrames,ackHandlerModule,,,"""^.^.ackHandler"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess.contention,typename,,,"""inet.linklayer.ieee80211.mac.contention.Contention"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess.contention,displayStringTextFormat,,,"""{fsmState}"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess.contention,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess.contention,initialChannelBusy,,,true
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess.contention,backoffOptimization,,,true
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess,typename,,,"""inet.linklayer.ieee80211.mac.channelaccess.Dcaf"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess,displayStringTextFormat,,,"""{contentionState}"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess,difsn,,,-1
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess,cwMin,,,-1
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess,cwMax,,,-1
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.channelAccess,rxModule,,,"""^.^.rx"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorMacDataService.fragmentationPolicy,typename,,,"""inet.linklayer.ieee80211.mac.fragmentation.BasicFragmentationPolicy"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorMacDataService.fragmentationPolicy,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorMacDataService.fragmentationPolicy,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorMacDataService.fragmentationPolicy,fragmentationThreshold,,,1500B
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorMacDataService.fragmentationPolicy,fragmentationThreshold,unit,B,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorMacDataService,typename,,,"""inet.linklayer.ieee80211.mac.originator.OriginatorMacDataService"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorMacDataService,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorMacDataService,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.recipientMacDataService,typename,,,"""inet.linklayer.ieee80211.mac.recipient.RecipientMacDataService"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.recipientMacDataService,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.recipientMacDataService,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,typename,,,"""inet.linklayer.ieee80211.mac.rateselection.RateSelection"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,rateControlModule,,,"""^.rateControl"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,multicastFrameBitrate,,,-1bps
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,multicastFrameBitrate,unit,bps,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,responseAckFrameBitrate,,,-1bps
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,responseAckFrameBitrate,unit,bps,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,responseCtsFrameBitrate,,,-1bps
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,responseCtsFrameBitrate,unit,bps,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,dataFrameBitrate,,,-1bps
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,dataFrameBitrate,unit,bps,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,dataFrameBandwidth,,,nan Hz
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,dataFrameBandwidth,unit,Hz,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,dataFrameNumSpatialStreams,,,-1
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,mgmtFrameBitrate,,,-1bps
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,mgmtFrameBitrate,unit,bps,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,controlFrameBitrate,,,-1bps
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.rateSelection,controlFrameBitrate,unit,bps,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.recoveryProcedure,typename,,,"""inet.linklayer.ieee80211.mac.originator.NonQosRecoveryProcedure"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.recoveryProcedure,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.recoveryProcedure,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.recoveryProcedure,cwCalculatorModule,,,"""^.channelAccess"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.recoveryProcedure,rtsPolicyModule,,,"""^.rtsPolicy"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.recoveryProcedure,shortRetryLimit,,,7
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.recoveryProcedure,longRetryLimit,,,4
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorProtectionMechanism,typename,,,"""inet.linklayer.ieee80211.mac.protectionmechanism.OriginatorProtectionMechanism"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorProtectionMechanism,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorProtectionMechanism,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorProtectionMechanism,rateSelectionModule,,,"""^.rateSelection"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.ackHandler,typename,,,"""inet.linklayer.ieee80211.mac.originator.AckHandler"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.ackHandler,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.ackHandler,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorAckPolicy,typename,,,"""inet.linklayer.ieee80211.mac.originator.OriginatorAckPolicy"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorAckPolicy,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorAckPolicy,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorAckPolicy,rateSelectionModule,,,"""^.rateSelection"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorAckPolicy,ackTimeout,,,-1s
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.originatorAckPolicy,ackTimeout,unit,s,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.recipientAckPolicy,typename,,,"""inet.linklayer.ieee80211.mac.recipient.RecipientAckPolicy"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.recipientAckPolicy,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.recipientAckPolicy,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.recipientAckPolicy,rateSelectionModule,,,"""^.rateSelection"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.rtsPolicy,typename,,,"""inet.linklayer.ieee80211.mac.originator.RtsPolicy"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.rtsPolicy,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.rtsPolicy,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.rtsPolicy,rateSelectionModule,,,"""^.rateSelection"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.rtsPolicy,ctsTimeout,,,-1s
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.rtsPolicy,ctsTimeout,unit,s,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.rtsPolicy,rtsThreshold,,,2346B
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.rtsPolicy,rtsThreshold,unit,B,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.ctsPolicy,typename,,,"""inet.linklayer.ieee80211.mac.recipient.CtsPolicy"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.ctsPolicy,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf.ctsPolicy,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.ctsPolicy,rxModule,,,"""^.^.rx"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf.ctsPolicy,rateSelectionModule,,,"""^.rateSelection"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf,typename,,,"""inet.linklayer.ieee80211.mac.coordinationfunction.Dcf"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf,displayStringTextFormat,,,"""{frameSequenceInfo}"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.dcf,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf,rxModule,,,"""^.rx"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.dcf,txModule,,,"""^.tx"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].pendingQueue,typename,,,"""inet.linklayer.ieee80211.mac.queue.PendingQueue"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].pendingQueue,displayStringTextFormat,,,"""contains %p pk (%l) pushed %u\npulled %o removed %r dropped %d"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].pendingQueue,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].pendingQueue,packetCapacity,,,100
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].pendingQueue,dataCapacity,,,-1b
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].pendingQueue,dataCapacity,unit,b,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].pendingQueue,dropperClass,,,"""inet::queueing::PacketAtCollectionEndDropper"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].pendingQueue,comparatorClass,,,"""inet::ieee80211::MgmtOverDataComparator"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].pendingQueue,bufferModule,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].inProgressFrames,typename,,,"""inet.linklayer.ieee80211.mac.queue.InProgressFrames"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].inProgressFrames,displayStringTextFormat,,,"""{numInProgress} packets"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].inProgressFrames,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].inProgressFrames,pendingQueueModule,,,"""^.pendingQueue"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].inProgressFrames,originatorMacDataServiceModule,,,"""^.^.^.originatorMacDataService"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].inProgressFrames,ackHandlerModule,,,"""^.ackHandler"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].contention,typename,,,"""inet.linklayer.ieee80211.mac.contention.Contention"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].contention,displayStringTextFormat,,,"""{fsmState}"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].contention,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].contention,initialChannelBusy,,,true
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].contention,backoffOptimization,,,true
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].ackHandler,typename,,,"""inet.linklayer.ieee80211.mac.originator.QosAckHandler"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].ackHandler,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].ackHandler,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].txopProcedure,typename,,,"""inet.linklayer.ieee80211.mac.originator.TxopProcedure"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].txopProcedure,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].txopProcedure,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].txopProcedure,txopLimit,,,-1s
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].txopProcedure,txopLimit,unit,s,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].recoveryProcedure,typename,,,"""inet.linklayer.ieee80211.mac.originator.QosRecoveryProcedure"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].recoveryProcedure,displayStringTextFormat,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].recoveryProcedure,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].recoveryProcedure,cwCalculatorModule,,,"""^"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].recoveryProcedure,rtsPolicyModule,,,"""^.^.^.rtsPolicy"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].recoveryProcedure,shortRetryLimit,,,7
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0].recoveryProcedure,longRetryLimit,,,4
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],typename,,,"""inet.linklayer.ieee80211.mac.channelaccess.Edcaf"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],displayStringTextFormat,,,"""{accessCategory}\n{contentionState}"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],rxModule,,,"""^.^.^.rx"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],collisionControllerModule,,,"""^.collisionController"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],originatorMacDataServiceModule,,,"""^.^.originatorMacDataService"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],pendingQueueModule,,,""""""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],accessCategory,,,"""AC_BK"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],accessCategory,enum,"AC_BK,AC_BE,AC_VI,AC_VO",
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],aifsn,,,-1
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],cwMin,,,-1
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],cwMax,,,-1
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],muAifsn,,,-1
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],muCwMin,,,-1
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],muCwMax,,,-1
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],muEdcaTimer,,,-1s
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[0],muEdcaTimer,unit,s,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[1].pendingQueue,typename,,,"""inet.linklayer.ieee80211.mac.queue.PendingQueue"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[1].pendingQueue,displayStringTextFormat,,,"""contains %p pk (%l) pushed %u\npulled %o removed %r dropped %d"""
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[1].pendingQueue,displayStringTextFormat,mutable,,
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[1].pendingQueue,packetCapacity,,,100
VhtMcs8_256QAM-1-20260808-12:40:38-38612,param,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[1].pendingQueue,dataCapacity,,,-1b
VhtMcs8_256QAM-1-20260808-12:40:38-38612,attr,SingleBssNetwork.host[0].wlan[0].mac.hcf.edca.edcaf[1].pendingQueue,dataCapacity,unit,b,
